DNS,IP,DATE,TIME,COUNTRY_CODE,COUNTRY_NAME,REGION_CODE,REGION_NAME,CITY,ZIP_CODE,TIME_ZONE,LATITUDE,LONGITUDE,METRO_CODE,REQUEST,STATUS,SIZE,REFERER,CLIENT_NAME,CLIENT_TYPE,CLIENT_VERSION,OS_NAME,OS_VERSION,ENGINE,DEVICE_BRAND_NAME,DEVICE_MODEL,DEVICE_TYPE
test.akumenius.com,80.28.221.123,2014-02-27,17:25:22 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/4r.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,95.16.63.205,2014-02-25,21:41:46 +0100,ES,Spain,AN,Andalusia,Umbrete,41806,Europe/Madrid,37.3713,-6.1659,0,GET /modules/system/views/themes/bcoos/css/module.css HTTP/1.1,200,540,http://www.akumenius.com/escapadas,Android Browser,browser,null,Android,4.3,{'default': 'WebKit'},null,null,null
www.akumenius.com,66.249.76.216,2014-02-25,18:44:45 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Trieste_ITALIA-con-Cafetera HTTP/1.1,200,6406,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,177.68.141.25,2014-02-26,16:54:31 +0100,BR,Brazil,SP,Sao Paulo,Ribeirao Pires,09400,America/Sao_Paulo,-23.7041,-46.3999,0,GET /includes/images/uploaded/Slideshow/ESC-RELAX-LANJARON.png HTTP/1.1,200,42972,http://www.akumenius.com/,Chrome,browser,32.0.1700.107,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,77.224.117.60,2014-02-23,22:59:59 +0100,ES,Spain,AN,Andalusia,Málaga,29005,Europe/Madrid,36.7182,-4.4192,0,GET /modules/system/views/themes/bcoos/css/module.css HTTP/1.1,200,540,http://www.akumenius.com/,Internet Explorer,browser,9.0,Windows,Vista,{'default': 'Trident'},null,null,desktop
www.akumenius.com,217.125.71.222,2014-03-01,11:31:51 +0100,ES,Spain,AN,Andalusia,Tocina,41340,Europe/Madrid,37.609,-5.734,0,GET /libraries/anythingSlider/anythingSlider.css HTTP/1.1,200,3233,http://www.akumenius.com/,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,83.53.176.205,2014-02-24,12:38:44 +0100,ES,Spain,GA,Galicia,Santa Uxia de Ribeira,15969,Europe/Madrid,42.5972,-9.0371,0,GET /modules/raton/views/themes/bcoos/images/icono-edificio.png HTTP/1.1,200,3882,http://www.akumenius.com/hoteles-baratos/ofertas-hoteles-todo-incluido-en-benidorm_ESPA\xc3\x91A.html,Internet Explorer,browser,8.0,Windows,XP,{'default': 'Trident'},null,null,desktop
www.akumenius.com,46.193.166.127,2014-02-26,01:46:05 +0100,FR,France,null,null,null,null,Europe/Paris,48.8582,2.3387,0,GET /modules/raton/views/themes/bcoos/images/boto_home_elige.png HTTP/1.1,200,7513,http://www.akumenius.com/destinos-baratos/hoteles-baratos/ofertas-hotel-All-Suites-Appart-Hotel-Bordeaux-Lac-en-Burdeos_FRANCIA-147832b-destinos.html,Mobile Safari,browser,7.0,iOS,7.0.4,{'default': 'WebKit'},null,null,null
www.akumenius.com,85.152.25.7,2014-02-23,15:05:25 +0100,ES,Spain,AS,Principality of Asturias,Avilés,33405,Europe/Madrid,43.5611,-5.9191,0,GET /escapadas/cataluna-154_files/globe.jpg HTTP/1.1,200,3100,http://www.akumenius.com/escapadas/golf-500.html,Mobile Safari,browser,7.0,iOS,7.0.5,{'default': 'WebKit'},null,null,null
test.akumenius.com,80.28.221.123,2014-02-27,15:20:43 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/5r.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,148.251.8.37,2014-02-26,00:49:39 +0100,DE,Germany,null,null,null,null,Europe/Berlin,51.2993,9.491,0,GET /hoteles-baratos/ofertas-hotel-Surfing-Colors-en-Corralejo-179218b-destinos.html HTTP/1.0,200,5782,,MJ12bot,generic,v1.4.4,null,null,null,null,null,null
www.akumenius.com,119.63.193.130,2014-02-25,02:03:43 +0100,JP,Japan,null,null,null,null,Asia/Tokyo,35.69,139.69,0,GET / HTTP/1.1,301,301,,Internet Explorer,browser,7.0,Windows,Vista,{'default': 'Trident'},null,null,desktop
www.akumenius.com,88.10.90.116,2014-02-25,12:16:18 +0100,ES,Spain,CT,Catalonia,Barcelona,08021,Europe/Madrid,41.3891,2.1611,0,GET /escapadas/escapada-golf-islantilla-golf-resort-0437afab49458d7bd5a48954a459ad6d.html HTTP/1.1,200,5511,,Mobile Safari,browser,7.0,iOS,7.0.6,{'default': 'WebKit'},null,null,null
www.akumenius.com,83.45.161.172,2014-03-01,16:32:29 +0100,ES,Spain,MD,Madrid,Madrid,28033,Europe/Madrid,40.4143,-3.7016,0,GET /libraries/jqueryui/css/ui-lightness/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1,200,104,http://www.akumenius.com/libraries/jqueryui/css/ui-lightness/jquery.ui.theme.css,Firefox,browser,27.0,Windows,7,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,81.33.166.44,2014-02-27,09:12:37 +0100,ES,Spain,MD,Madrid,Madrid,28005,Europe/Madrid,40.4143,-3.7016,0,GET /modules/raton/views/themes/bcoos/images/buscadores/bg_autocompletar_RH.png HTTP/1.1,200,881,http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html?gclid=CLS4_ZHu67wCFYMfwwodwBIAHQ,Chromium,browser,32.0.1700.102,Ubuntu,null,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,79.150.110.56,2014-02-26,10:46:59 +0100,ES,Spain,NC,Navarre,Pamplona,31014,Europe/Madrid,42.8158,-1.6404,0,GET /includes/css/style.css HTTP/1.1,200,3637,http://www.akumenius.com/?gclid=CMzR56_B6bwCFc_MtAodpW0Apg,Firefox,browser,27.0,Windows,Vista,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,66.220.158.116,2014-02-23,21:06:28 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /modules/raton/views/themes/bcoos/images/akumenius.png HTTP/1.1,206,9000,http://www.akumenius.com/hoteles-baratos/ofertas-hotel-Romantica-en-Colonia%20Sant%20Jordi-15860b-destinos.html,facebookexternalhit,generic,1.1,null,null,null,null,null,null
www.akumenius.com,80.58.250.94,2014-02-24,12:09:32 +0100,ES,Spain,null,null,null,null,Europe/Madrid,40.4172,-3.684,0,GET /modules/raton/views/themes/bcoos/js/ga.js HTTP/1.1,304,304,"""http://www.akumenius.com/",Firefox,browser,27.0,Windows,7,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,95.23.142.9,2014-02-23,23:15:00 +0100,ES,Spain,VC,Valencia,Borriol,12190,Europe/Madrid,40.0425,-0.0702,0,GET /modules/raton/views/themes/bcoos/images/buscadores/telefono-horario.png HTTP/1.1,200,5150,http://www.akumenius.com/,Mobile Safari,browser,7.0,iOS,7.0.4,{'default': 'WebKit'},null,null,null
www.akumenius.com,66.249.76.216,2014-02-24,17:44:36 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinosCaracteristicas/hoteles-baratos-en-Chongqing_CHINA-con-Comida-diet%C3%A9tica HTTP/1.1,200,10973,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,95.18.46.3,2014-02-26,22:57:44 +0100,ES,Spain,MD,Madrid,Madrid,28016,Europe/Madrid,40.4143,-3.7016,0,GET /modules/raton/views/themes/bcoos/css/2column_hotelDetail.css HTTP/1.1,200,15439,http://www.akumenius.com/hoteles-baratos/ofertas-hotel-Eurostars-Palace-en-Cordoba-95384b-destinos.html,Internet Explorer,browser,10.0,Windows,7,{'default': 'Trident'},null,null,desktop
localhost,127.0.0.1,2014-02-25,11:44:55 +0100,ES,Spain,GI,Girona,Girona,17003,Europe/Madrid,41.9831,2.8249,0,OPTIONS * HTTP/1.0,200,,,Apache,generic,,null,null,null,null,null,null
www.akumenius.com,95.16.149.164,2014-02-25,18:42:55 +0100,ES,Spain,AR,Aragon,Zaragoza,50015,Europe/Madrid,41.6574,-0.8764,0,GET /includes/images/uploaded/CHOLLOS/Trujillo.png HTTP/1.1,304,304,"""http://www.akumenius.com/chollos",Mobile Safari,browser,7.0,iOS,7.0.6,{'default': 'WebKit'},null,null,null
www.akumenius.com,92.58.120.35,2014-02-26,20:58:09 +0100,ES,Spain,CL,Castille and León,Vallelado,40213,Europe/Madrid,41.4008,-4.4256,0,GET //libraries/anythingSlider/images/1a.png HTTP/1.1,200,2305,http://www.akumenius.com/,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,95.23.142.9,2014-02-23,23:17:26 +0100,ES,Spain,VC,Valencia,Borriol,12190,Europe/Madrid,40.0425,-0.0702,0,GET /libraries/jqueryui/css/ui-lightness/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1,200,3762,http://www.akumenius.com/hotel-list?type=e,Mobile Safari,browser,7.0,iOS,7.0.4,{'default': 'WebKit'},null,null,null
www.akumenius.com,83.49.199.102,2014-02-26,15:12:25 +0100,ES,Spain,CT,Catalonia,Terrassa,08222,Europe/Madrid,41.567,2.0169,0,GET /libraries/jqueryui/js/jquery.ui.button.min.js HTTP/1.1,200,7226,http://www.akumenius.com/escapadas/romanticas-492.html,Chrome Webview,browser,18.0.1025.308,Android,4.2.2,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,smartphone
www.akumenius.com,46.193.166.127,2014-02-26,01:46:05 +0100,FR,France,null,null,null,null,Europe/Paris,48.8582,2.3387,0,GET /modules/raton/views/themes/bcoos/images/bg_menu.jpg HTTP/1.1,200,329,http://www.akumenius.com/destinos-baratos/hoteles-baratos/ofertas-hotel-All-Suites-Appart-Hotel-Bordeaux-Lac-en-Burdeos_FRANCIA-147832b-destinos.html,Mobile Safari,browser,7.0,iOS,7.0.4,{'default': 'WebKit'},null,null,null
www.akumenius.com,80.39.210.69,2014-02-24,14:47:23 +0100,ES,Spain,AN,Andalusia,Granada,18014,Europe/Madrid,37.1879,-3.604,0,GET /modules/raton/views/themes/bcoos/css/2column_hotelDetailPopup.css HTTP/1.1,200,16924,http://www.akumenius.com/hotelDetailPopup/7871/b,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,90.165.68.246,2014-02-28,09:28:26 +0100,ES,Spain,MD,Madrid,Madrid,28032,Europe/Madrid,40.4143,-3.7016,0,GET /modules/raton/views/themes/bcoos/js/ga.js HTTP/1.1,200,419,http://www.akumenius.com/destinos-baratos/hoteles-en-Madrid_ESPA\xc3\x91A,Internet Explorer,browser,9.0,Windows,7,{'default': 'Trident'},null,null,desktop
www.akumenius.com,46.253.41.150,2014-02-27,13:51:31 +0100,ES,Spain,CT,Catalonia,Girona,17001,Europe/Madrid,41.9813,2.8257,0,GET /modules/raton/views/themes/bcoos/images/escapadas/ocio.png HTTP/1.1,200,23344,http://www.akumenius.com/escapadas,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
localhost,127.0.0.1,2014-03-01,14:00:58 +0100,ES,Spain,GI,Girona,Girona,17003,Europe/Madrid,41.9831,2.8249,0,OPTIONS * HTTP/1.0,200,,,Apache,generic,,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-27,16:30:31 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinosCaracteristicas/hoteles-baratos-en-Balikesir_TURQUIA-con-Chiringuito-de-piscina HTTP/1.1,200,6408,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,188.85.24.226,2014-02-25,10:32:34 +0100,ES,Spain,AN,Andalusia,Salteras,41909,Europe/Madrid,37.4206,-6.1105,0,POST /destinos-get HTTP/1.1,200,26,http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html,Internet Explorer,browser,8.0,Windows,XP,{'default': 'Trident'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-27,15:27:54 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Sanliurfa_TURQUIA-con-Zona-no-fumador-en-restaurante HTTP/1.1,200,10248,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,87.223.246.201,2014-02-25,15:55:31 +0100,ES,Spain,AR,Aragon,Zaragoza,50018,Europe/Madrid,41.6574,-0.8764,0,GET /libraries/jqueryui/js/jquery.ui.slider.min.js HTTP/1.1,200,10108,http://www.akumenius.com/hotel-list,Firefox,browser,27.0,Windows,7,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-26,10:46:45 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinosCaracteristicas/hoteles-baratos-en-Zaragoza_ESPA%C3%91A-con-Lavander%C3%ADa HTTP/1.1,200,17359,,Googlebot,generic,2.1,null,null,null,null,null,null
localhost,127.0.0.1,2014-02-23,12:02:46 +0100,ES,Spain,GI,Girona,Girona,17003,Europe/Madrid,41.9831,2.8249,0,OPTIONS * HTTP/1.0,200,,,Apache,generic,,null,null,null,null,null,null
www.akumenius.com,79.152.116.207,2014-02-24,13:52:08 +0100,ES,Spain,GA,Galicia,Oleiros,15177,Europe/Madrid,43.3994,-8.3211,0,GET /libraries/jqueryui/js/jquery.ui.core.min.js HTTP/1.1,200,4365,http://www.akumenius.com/escapadas/escapada-warner-hotel-h2-fuenlabrada-a29c00a35b04b2bc5a6f92f2bac89e32.html,Android Browser,browser,null,Android,4.1.2,{'default': 'WebKit'},null,null,null
localhost,127.0.0.1,2014-02-24,13:42:16 +0100,ES,Spain,GI,Girona,Girona,17003,Europe/Madrid,41.9831,2.8249,0,OPTIONS * HTTP/1.0,200,,,Apache,generic,,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-26,00:44:35 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinosCaracteristicas/hoteles-baratos-en-Dordogne_FRANCIA-con-Ofertas-especiales-de-SPA HTTP/1.1,200,8946,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,88.17.253.16,2014-02-24,11:16:04 +0100,ES,Spain,AN,Andalusia,Peligros,18210,Europe/Madrid,37.2323,-3.629,0,GET /modules/raton/views/themes/bcoos/images/boto_home_planea.png HTTP/1.1,200,7452,http://www.akumenius.com/destinosCaracteristicas/hoteles-baratos-en-Ransol_ANDORRA-con-Media-pensi%C3%B3n,Chrome,browser,32.0.1700.102,Windows,XP,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
test.akumenius.com,80.28.221.123,2014-02-27,15:08:41 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/modules/raton/views/themes/bcoos/js/ga.js HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Mobile Safari,browser,5.0.2,iOS,4.2.1,{'default': 'WebKit'},null,null,null
www.akumenius.com,5.10.83.74,2014-02-27,02:43:05 +0100,NL,Netherlands,NH,North Holland,Amsterdam,1012,Europe/Amsterdam,52.3759,4.8975,0,GET /hoteles-baratos/ofertas-hotel-Tsar-en-LISBOA-4217748t-destinos.html HTTP/1.1,200,5241,,AhrefsBot,generic,5.0,null,null,null,null,null,null
www.akumenius.com,157.55.33.180,2014-02-26,16:09:50 +0100,US,United States,WA,Washington,null,null,America/Los_Angeles,47.6032,-122.3412,0,GET /escapadas/escapada-romantica-hotel-portal-del-caroig-419b68dd5c39ea6c02f9666fc02d87b6.html HTTP/1.1,200,3100,,bingbot,generic,2.0,null,null,null,null,null,null
www.akumenius.com,190.88.176.120,2014-02-25,01:56:43 +0100,CW,Curaçao,null,null,Willemstad,null,America/Curacao,12.0975,-68.9177,0,GET /modules/raton/views/themes/bcoos/images/bg_menu.jpg HTTP/1.1,200,329,http://www.akumenius.com/hoteles-baratos/ofertas-hotel-Morena-Resort-en-Jan%20Thiel-126160b-destinos.html,Chrome,browser,33.0.1750.117,Windows,Vista,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-23,20:54:39 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Halifax_CANADA-con-Quiosco HTTP/1.1,200,9321,,Googlebot,generic,2.1,null,null,null,null,null,null
test.akumenius.com,80.28.221.123,2014-02-27,17:37:22 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/3a.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,66.249.75.148,2014-02-27,03:55:53 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-R%C3%8DAS-ALTAS_ESPA%C3%91A-con-Ba%C3%B1o-completo HTTP/1.1,200,6388,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,80.254.158.220,2014-02-25,22:46:47 +0100,GB,United Kingdom,null,null,null,null,Europe/London,51.4964,-0.1224,0,GET /modules/raton/views/themes/bcoos/css/buttons_nav_elige.css HTTP/1.1,200,48,http://www.akumenius.com/hoteles-baratos/ofertas-hotel-Palacio-Obispo-en-Panticosa-212903b-destinos.html,Chrome,browser,30.0.1599.69,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,85.54.246.191,2014-02-24,13:33:32 +0100,ES,Spain,GA,Galicia,null,36640,Europe/Madrid,42.6667,-8.6667,0,GET /modules/raton/views/themes/bcoos/js/blocks/buscadorApaisado.js HTTP/1.1,200,14172,http://www.akumenius.com/hotel-list,Internet Explorer,browser,9.0,Windows,Vista,{'default': 'Trident'},null,null,desktop
www.akumenius.com,85.152.25.7,2014-02-23,15:05:25 +0100,ES,Spain,AS,Principality of Asturias,Avilés,33405,Europe/Madrid,43.5611,-5.9191,0,GET /modules/raton/views/themes/bcoos/images/boto_home_reserva.png HTTP/1.1,200,8158,http://www.akumenius.com/escapadas/golf-500.html,Mobile Safari,browser,7.0,iOS,7.0.5,{'default': 'WebKit'},null,null,null
www.akumenius.com,217.12.28.130,2014-03-01,18:25:46 +0100,ES,Spain,AN,Andalusia,Seville,41010,Europe/Madrid,37.3834,-5.9789,0,GET /modules/raton/views/themes/bcoos/images/buscadores/calendaricon.png HTTP/1.1,304,304,,null,null,null,null,null,null,null,null,null
www.akumenius.com,87.218.127.253,2014-03-01,13:47:24 +0100,ES,Spain,CL,Castille and León,Mayorga,47680,Europe/Madrid,42.1671,-5.2683,0,GET /libraries/jqueryui/css/ui-lightness/jquery.ui.dialog.css HTTP/1.1,200,1358,http://www.akumenius.com/escapadas/hotel-spa-493.html,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,157.55.33.124,2014-02-25,04:20:43 +0100,US,United States,WA,Washington,null,null,America/Los_Angeles,47.6032,-122.3412,0,GET /modules/raton/views/themes/bcoos/images/star.png HTTP/1.1,200,928,,bingbot,generic,2.0,null,null,null,null,null,null
www.akumenius.com,85.58.131.170,2014-02-26,22:54:08 +0100,ES,Spain,CM,Castille-La Mancha,Guadalajara,19005,Europe/Madrid,40.6286,-3.1618,0,GET /modules/raton/views/themes/bcoos/css/blocks/boletin.css HTTP/1.1,200,1074,http://www.akumenius.com/hoteles-baratos/hoteles-todo-incluido.html,Android Browser,browser,null,Android,4.1.2,{'default': 'WebKit'},null,null,null
www.akumenius.com,5.10.83.86,2014-02-26,20:31:47 +0100,NL,Netherlands,NH,North Holland,Amsterdam,1012,Europe/Amsterdam,52.3759,4.8975,0,GET /destinosEstrelles/hoteles-en-Valencia_ESPA%C3%91A-con-4-estrellas HTTP/1.1,200,18395,,AhrefsBot,generic,5.0,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,17:21:08 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Costa-Calida_ESPA%C3%91A-con-Servicio-m%C3%A9dico HTTP/1.1,200,16128,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,95.16.149.164,2014-02-25,18:42:46 +0100,ES,Spain,AR,Aragon,Zaragoza,50015,Europe/Madrid,41.6574,-0.8764,0,GET /includes/images/uploaded/CHOLLOS/CHULETON-DE-BUEY.jpg HTTP/1.1,304,304,"""http://www.akumenius.com/chollos",Mobile Safari,browser,7.0,iOS,7.0.6,{'default': 'WebKit'},null,null,null
www.akumenius.com,79.144.117.80,2014-02-24,12:54:20 +0100,ES,Spain,MD,Madrid,Boadilla del Monte,28660,Europe/Madrid,40.405,-3.8783,0,GET /libraries/jqueryui/css/ui-lightness/jquery.ui.slider.css HTTP/1.1,200,1140,http://www.akumenius.com/hotel-list,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-23,20:19:02 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Cape-Coast_GHANA-con-Servicio-de-habitaciones HTTP/1.1,200,8228,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,12:31:25 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Bourg-En-Bresse_FRANCIA-con-Check-in-hour HTTP/1.1,200,7186,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,87.219.136.85,2014-02-24,23:08:33 +0100,ES,Spain,PV,Basque Country,Portugalete,48920,Europe/Madrid,43.321,-3.0206,0,GET /includes/css/style.css HTTP/1.1,200,3637,http://www.akumenius.com/,Chrome,browser,33.0.1750.117,Windows,8,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
www.akumenius.com,31.4.217.195,2014-02-25,21:52:39 +0100,ES,Spain,AN,Andalusia,Seville,41016,Europe/Madrid,37.3834,-5.9789,0,GET /libraries/anythingSlider/images/2a.png HTTP/1.1,304,304,"""http://www.akumenius.com/",Chrome Mobile,browser,32.0.1700.99,Android,4.4.2,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,smartphone
test.akumenius.com,80.28.221.123,2014-02-27,17:38:04 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/5r.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-23,20:32:53 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Courmayeur_ITALIA-con-Servicio-de-fotocopias HTTP/1.1,200,8292,,Googlebot,generic,2.1,null,null,null,null,null,null
test.akumenius.com,80.28.221.123,2014-02-27,16:39:36 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/libraries/anythingSlider/images/2r.png HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
www.akumenius.com,66.249.76.216,2014-02-23,11:53:16 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinosCaracteristicas/hoteles-baratos-en-SUROESTE-DE-ISLANDIA_ISLANDIA-con-Biblioteca HTTP/1.1,200,8640,,Googlebot,generic,2.1,null,null,null,null,null,null
test.akumenius.com,80.28.221.123,2014-02-24,12:24:15 +0100,ES,Spain,CT,Catalonia,null,08840,Europe/Madrid,41.3215,2.022,0,GET /newdesign/modules/raton/views/themes/bcoos/css/blocks/todoIncluido.css HTTP/1.1,304,304,"""http://test.akumenius.com/newdesign/destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Barcelona_ESPA%C3%91A-con-Accesible-para-minusv%C3%A1lidos",Firefox,browser,3.6.17,Fedora,3.6.17,{'default': 'Gecko'},null,null,desktop
localhost,127.0.0.1,2014-02-27,18:39:23 +0100,ES,Spain,GI,Girona,Girona,17003,Europe/Madrid,41.9831,2.8249,0,OPTIONS * HTTP/1.0,200,,,Apache,generic,,null,null,null,null,null,null
www.akumenius.com,183.60.214.6,2014-02-26,08:08:51 +0100,CN,China,GD,Guangdong,Foshan,null,Asia/Shanghai,23.0287,113.1341,0,GET /destinos-baratos/hoteles-en-Sierra-Nevada_ESPA%C3%91A HTTP/1.1,200,21755,,Easou Com,null,null,null,null,null,null,null,null
www.akumenius.com,66.249.76.216,2014-02-23,21:12:51 +0100,US,United States,null,null,null,null,America/Chicago,37.751,-97.822,0,GET /destinos-caracteristicas/hoteles-baratos-en-Bangkok_TAILANDIA-con-Servicio-de-recepci%C3%B3n-24-horas HTTP/1.1,200,7233,,Googlebot,generic,2.1,null,null,null,null,null,null
www.akumenius.com,5.10.83.43,2014-03-01,10:32:38 +0100,NL,Netherlands,NH,North Holland,Amsterdam,1012,Europe/Amsterdam,52.3759,4.8975,0,GET /destinos-baratos/destinos-caracteristicas/hoteles-baratos-en-Menorca_ESPA%C3%91A-con-Acceso-a-Internet HTTP/1.1,200,6417,,AhrefsBot,generic,5.0,null,null,null,null,null,null
www.akumenius.com,180.76.5.146,2014-02-23,13:48:34 +0100,CN,China,null,null,null,null,Asia/Shanghai,34.7725,113.7266,0,GET /destinos-baratos/hoteles-baratos/ofertas-hotel-BEST-WESTERN-Hotel-Luxor-en-Turin-201461b-destinos.html HTTP/1.1,404,3100,,Baiduspider,generic,2.0,null,null,null,null,null,null
www.akumenius.com,95.17.145.246,2014-02-23,23:36:38 +0100,ES,Spain,CT,Catalonia,Barcelona,08028,Europe/Madrid,41.3891,2.1611,0,GET //libraries/anythingSlider/images/5a.png HTTP/1.1,200,2515,http://www.akumenius.com/,Internet Explorer,browser,11.0,Windows,7,{'default': 'Trident'},null,null,desktop
www.akumenius.com,84.120.65.48,2014-02-25,18:15:43 +0100,ES,Spain,VC,Valencia,Valencia,46001,Europe/Madrid,39.4683,-0.3634,0,GET /modules/raton/views/themes/bcoos/js/blocks/todoIncluido.js HTTP/1.1,200,17624,http://www.akumenius.com/hoteles-baratos/ofertas-hoteles-semana-santa.html,Chrome,browser,33.0.1750.117,Windows,7,"{'default': 'WebKit', 'versions': {28: 'Blink'}}",null,null,desktop
